,출발시간,목적지,운항편/항공사,터미널,체크인 카운터,탑승구,출발현황,운항속보
774,19시36분,방콕/수완나폼 (BKK),DL7692델타항공,T2,A B D E G,267, 출발 ,
775,19시39분,토론토 (YYZ),AC062캐나다항공,T1,L19-L29,35, 출발 ,-
776,19시39분,토론토 (YYZ),OZ6114아시아나항공,T1,L19-L29,35, 출발 ,
777,19시41분,비엔티안 (VTE),7C4303제주항공,T1,M19-N06,125, 출발 ,-
778,19시41분,비엔티안 (VTE),H19906한 에어,T1,M19-N06,125, 출발 ,
779,19시42분,오사카/ 간사이 (KIX),OZ116아시아나항공,T1,B19-C36,22, 출발 ,-
780,19시42분,오사카/ 간사이 (KIX),NH6956전일본공수 주식회사,T1,B19-C36,22, 출발 ,
781,19시42분,오사카/ 간사이 (KIX),ET1290에티오피아항공,T1,B19-C36,22, 출발 ,
782,19시43분,두옹 당(푸ㅤㄲㅝㄱ) (PQC),OZ771아시아나항공,T1,B19-C36,14, 출발 ,-
783,19시44분,대구 (TAE),KE1413대한항공,T2,-,245, 출발 ,-
784,19시44분,대구 (TAE),AF7883에어 프랑스,T2,-,245, 출발 ,
785,19시44분,대구 (TAE),AZ2774알리탈리아,T2,-,245, 출발 ,
786,19시44분,대구 (TAE),DL7874델타항공,T2,-,245, 출발 ,
787,19시46분,장가계 (DYG),KE163대한항공,T2,A B D E G,238, 출발 ,-
788,19시46분,부산 (PUS),KE1407대한항공,T2,-,250, 출발 ,-
789,19시46분,부산 (PUS),DL7877델타항공,T2,-,250, 출발 ,
790,19시46분,부산 (PUS),HA6017하와이안 항공,T2,-,250, 출발 ,
791,19시46분,부산 (PUS),KL4249케에엘엠네덜란드항공,T2,-,250, 출발 ,
792,19시49분,홍콩 (HKG),OZ745아시아나항공,T1,B19-C36,10, 출발 ,-
793,19시49분,홍콩 (HKG),HX1565홍콩항공,T1,B19-C36,10, 출발 ,
794,19시49분,홍콩 (HKG),UA7308유나이티드항공,T1,B19-C36,10, 출발 ,
795,19시51분,뉴욕/존에프케네디 (JFK),KE085대한항공,T2,C,233, 출발 ,-
796,19시51분,뉴욕/존에프케네디 (JFK),DL9014델타항공,T2,C,233, 출발 ,
797,19시51분,호찌민 (SGN),OZ735아시아나항공,T1,B19-C36,6, 출발 ,-
798,19시51분,호찌민 (SGN),AC6982캐나다항공,T1,B19-C36,6, 출발 ,
799,19시51분,호찌민 (SGN),EY8464에티하드 항공,T1,B19-C36,6, 출발 ,
800,19시54분,괌 (GUM),KE111대한항공,T2,C,241, 출발 ,-
801,19시54분,괌 (GUM),EY8526에티하드 항공,T2,C,241, 출발 ,
802,19시54분,괌 (GUM),DL9036델타항공,T2,C,241, 출발 ,
803,19시54분,하노이 (HAN),OZ733아시아나항공,T1,B19-C36,28, 출발 ,-
804,19시54분,하노이 (HAN),AC6984캐나다항공,T1,B19-C36,28, 출발 ,
805,19시54분,하노이 (HAN),UA7314유나이티드항공,T1,B19-C36,28, 출발 ,
806,19시56분,사이판 (SPN),TW307티웨이항공,T1,H01-H18,103, 출발 ,-
807,19시58분,프놈펜 (PNH),OZ739아시아나항공,T1,B19-C36,26, 출발 ,-
808,19시58분,프놈펜 (PNH),UA7300유나이티드항공,T1,B19-C36,26, 출발 ,
809,20시00분,비엔티안 (VTE),LJ051진에어,T1,F21-G11,110, 출발 ,-
810,20시00분,비엔티안 (VTE),KE5757대한항공,T1,F21-G11,110, 출발 ,
811,20시00분,로스앤젤레스 (LAX),KE011대한항공,T2,C,268, 출발 ,-
812,20시00분,로스앤젤레스 (LAX),DL9042델타항공,T2,C,268, 출발 ,
813,20시00분,로스앤젤레스 (LAX),AM6704아에로멕시코,T2,C,268, 출발 ,
814,20시00분,로스앤젤레스 (LAX),LA8426란항공,T2,C,268, 출발 ,
815,20시03분,방콕/수완나폼 (BKK),7C2203제주항공,T1,M19-N06,131, 출발 ,-
816,20시03분,방콕/수완나폼 (BKK),H19857한 에어,T1,M19-N06,131, 출발 ,
817,20시03분,브리즈번 (BNE),KE123대한항공,T2,A B G,253, 출발 ,-
818,20시03분,브리즈번 (BNE),AF7880에어 프랑스,T2,A B G,253, 출발 ,
819,20시03분,브리즈번 (BNE),KL9162케에엘엠네덜란드항공,T2,A B G,253, 출발 ,
820,20시06분,코타키나발루 (BKI),7C2507제주항공,T1,M19-N06,45, 출발 ,-
821,20시06분,코타키나발루 (BKI),H19959한 에어,T1,M19-N06,45, 출발 ,
822,20시09분,하노이 (HAN),LJ057진에어,T1,F23-G11,126, 출발 ,-
823,20시09분,하노이 (HAN),KE5767대한항공,T1,F23-G11,126, 출발 ,
824,20시11분,하얼빈 (HRB),CZ684중국남방항공,T1,J05-J18,113, 출발 ,-
825,20시11분,하얼빈 (HRB),OZ6749아시아나항공,T1,J05-J18,113, 출발 ,
826,20시12분,마닐라 (MNL),OZ703아시아나항공,T1,B19-C36,21, 출발 ,-
827,20시14분,홍콩 (HKG),KE607대한항공,T2,A B G,239, 출발 ,-
828,20시14분,홍콩 (HKG),DL7897델타항공,T2,A B G,239, 출발 ,
829,20시15분,부산 (PUS),OZ8531아시아나항공,T1,-,16, 출발 ,-
830,20시15분,부산 (PUS),AC6992캐나다항공,T1,-,16, 출발 ,
831,20시15분,부산 (PUS),TG6709타이항공,T1,-,16, 출발 ,
832,20시15분,부산 (PUS),ET1295에티오피아항공,T1,-,16, 출발 ,
833,20시16분,상하이/푸동 (PVG),OZ367아시아나항공,T1,B19-C36,23, 출발 ,-
834,20시19분,방콕/수완나폼 (BKK),TW101티웨이항공,T1,H01-H18,102, 출발 ,-
835,20시20분,시드니 (SYD),OZ601아시아나항공,T1,B19-C36,43, 출발 ,-
836,20시20분,시드니 (SYD),QF368콴타스항공,T1,B19-C36,43, 출발 ,
837,20시20분,시드니 (SYD),TK8096터키항공,T1,B19-C36,43, 출발 ,
838,20시25분,칭다오 (TAO),7C8403제주항공,T1,M19-N06,36, 출발 ,-
839,20시25분,칭다오 (TAO),H19784한 에어,T1,M19-N06,36, 출발 ,
840,20시27분,세부 (CEB),LJ025진에어,T1,F23-G11,41, 출발 ,-
841,20시29분,사이판 (SPN),OZ625아시아나항공,T1,B19-C36,11, 출발 ,-
842,20시31분,시엠립 (REP),RS545에어서울,T1,D01-D06,104, 출발 ,-
843,20시31분,시엠립 (REP),OZ9685아시아나항공,T1,D01-D06,104, 출발 ,
844,20시34분,호놀룰루 (HNL),OZ232아시아나항공,T1,B19-C36,7, 출발 ,-
845,20시34분,호놀룰루 (HNL),SQ5732싱가포르항공,T1,B19-C36,7, 출발 ,
846,20시34분,호놀룰루 (HNL),TG6733타이항공,T1,B19-C36,7, 출발 ,
847,20시36분,세부 (CEB),7C2405제주항공,T1,M19-N06,127, 출발 ,-
848,20시36분,세부 (CEB),H19865한 에어,T1,M19-N06,127, 출발 ,
849,20시39분,마닐라 (MNL),PR469필리핀항공,T1,H26-H36,48, 출발 ,-
850,20시41분,코타키나발루 (BKI),RS541에어서울,T1,D01-D06,115, 출발 ,-
851,20시41분,코타키나발루 (BKI),OZ9683아시아나항공,T1,D01-D06,115, 출발 ,
852,20시43분,뉴욕/존에프케네디 (JFK),OZ224아시아나항공,T1,B19-C36,8, 출발 ,-
853,20시43분,뉴욕/존에프케네디 (JFK),UA7302유나이티드항공,T1,B19-C36,8, 출발 ,
854,20시43분,뉴욕/존에프케네디 (JFK),TG6755타이항공,T1,B19-C36,8, 출발 ,
855,20시43분,뉴욕/존에프케네디 (JFK),CM8007코파항공,T1,B19-C36,8, 출발 ,
856,20시45분,구이린(계림) (KWL),OZ325아시아나항공,T1,B19-C36,20, 출발 ,-
857,20시47분,푸에르토프린세사 (PPS),ZE571이스타항공,T1,F06-F18,130, 출발 ,-
858,20시48분,샌프란시스코 (SFO),KE025대한항공,T2,C,249, 출발 ,-
859,20시48분,샌프란시스코 (SFO),DL7891델타항공,T2,C,249, 출발 ,
860,20시51분,방콕/수완나폼 (BKK),OZ743아시아나항공,T1,B19-C36,15, 출발 ,-
861,20시51분,방콕/수완나폼 (BKK),TG6723타이항공,T1,B19-C36,15, 출발 ,
862,20시53분,선양 (SHE),CZ672중국남방항공,T1,J05-J18,105, 출발 ,-
863,20시53분,선양 (SHE),KE5833대한항공,T1,J05-J18,105, 출발 ,
864,20시57분,타이베이 (TPE),BR159에바항공,T1,E07-E14,49, 출발 ,-
865,20시57분,타이베이 (TPE),AC6534캐나다항공,T1,E07-E14,49, 출발 ,
866,20시57분,타이베이 (TPE),NZ4925에어 뉴질랜드,T1,E07-E14,49, 출발 ,
867,20시57분,타이베이 (TPE),TG6393타이항공,T1,E07-E14,49, 출발 ,
868,20시57분,타이베이 (TPE),OZ6871아시아나항공,T1,E07-E14,49, 출발 ,
869,21시01분,두옹 당(푸ㅤㄲㅝㄱ) (PQC),7C4103제주항공,T1,M19-N06,38, 출발 ,-
870,21시01분,두옹 당(푸ㅤㄲㅝㄱ) (PQC),H19776한 에어,T1,M19-N06,38, 출발 ,
871,21시03분,도쿄/하네다 (HND),KE719대한항공,T2,A B G,243, 출발 ,-
872,21시03분,도쿄/하네다 (HND),JL5256일본항공,T2,A B G,243, 출발 ,
873,21시03분,도쿄/하네다 (HND),AF7881에어 프랑스,T2,A B G,243, 출발 ,
874,21시04분,홍콩 (HKG),RS501에어서울,T1,D01-D06,111, 출발 ,-
875,21시04분,홍콩 (HKG),OZ9661아시아나항공,T1,D01-D06,111, 출발 ,
876,21시05분,애틀랜타 (ATL),DL026델타항공,T2,F01-F10,251, 출발 ,-
877,21시05분,애틀랜타 (ATL),KE5035대한항공,T2,F01-F10,251, 출발 ,
878,21시07분,나트랑 (CXR),KE467대한항공,T2,A B G,235, 출발 ,-
879,21시07분,나트랑 (CXR),VN3409베트남항공,T2,A B G,235, 출발 ,
880,21시07분,나트랑 (CXR),DL7678델타항공,T2,A B G,235, 출발 ,
881,21시08분,샌프란시스코 (SFO),OZ212아시아나항공,T1,B19-C36,19, 출발 ,-
882,21시08분,샌프란시스코 (SFO),TG6747타이항공,T1,B19-C36,19, 출발 ,
883,21시08분,샌프란시스코 (SFO),UA7289유나이티드항공,T1,B19-C36,19, 출발 ,
884,21시08분,샌프란시스코 (SFO),SQ5712싱가포르항공,T1,B19-C36,19, 출발 ,
885,21시10분,칭다오 (TAO),SC4778산동항공,T1,N07-N15,18, 출발 ,-
886,21시10분,칭다오 (TAO),OZ6713아시아나항공,T1,N07-N15,18, 출발 ,
887,21시10분,칭다오 (TAO),CA4778중국국제항공,T1,N07-N15,18, 출발 ,
888,21시10분,타이베이 (TPE),CI163중화항공,T2,F10-F17,254, 출발 ,-
889,21시10분,타이베이 (TPE),DL7720델타항공,T2,F10-F17,254, 출발 ,
890,21시10분,타이베이 (TPE),KE5693대한항공,T2,F10-F17,254, 출발 ,
891,21시12분,로스앤젤레스 (LAX),OZ204아시아나항공,T1,B19-C36,24, 출발 ,-
892,21시12분,로스앤젤레스 (LAX),SQ5704싱가포르항공,T1,B19-C36,24, 출발 ,
893,21시12분,로스앤젤레스 (LAX),TG6743타이항공,T1,B19-C36,24, 출발 ,
894,21시12분,로스앤젤레스 (LAX),UA7287유나이티드항공,T1,B19-C36,24, 출발 ,
895,21시12분,로스앤젤레스 (LAX),CM8001코파항공,T1,B19-C36,24, 출발 ,
896,21시13분,호찌민 (SGN),TW121티웨이항공,T1,H01-H18,114, 출발 ,-
897,21시15분,오사카/ 간사이 (KIX),KE721대한항공,T2,A B G,260, 출발 ,-
898,21시15분,오사카/ 간사이 (KIX),AZ2771알리탈리아,T2,A B G,260, 출발 ,
899,21시15분,오사카/ 간사이 (KIX),AF7891에어 프랑스,T2,A B G,260, 출발 ,
900,21시15분,오사카/ 간사이 (KIX),JL5214일본항공,T2,A B G,260, 출발 ,
901,21시15분,오사카/ 간사이 (KIX),DL7682델타항공,T2,A B G,260, 출발 ,
902,21시15분,광저우 (CAN),OZ355아시아나항공,T1,B19-C36,27, 출발 ,-
903,21시17분,오사카/ 간사이 (KIX),MM010피치항공,T1,E01-E07,119, 출발 ,-
904,21시18분,방콕/수완나폼 (BKK),KE659대한항공,T2,A B G,257, 출발 ,-
905,21시18분,방콕/수완나폼 (BKK),DL7917델타항공,T2,A B G,257, 출발 ,
906,21시19분,울란바토르 (ULN),OZ567아시아나항공,T1,B19-C36,30, 출발 ,-
907,21시22분,청두 (CTU),3U8904사천항공,T1,D13-D16,47, 출발 ,-
908,21시22분,청두 (CTU),CZ4090중국남방항공,T1,D13-D16,47, 출발 ,
909,21시24분,나트랑 (CXR),ZE561이스타항공,T1,F06-F18,128, 출발 ,-
910,21시27분,마카오 (MFM),NX825에어마카우,T1,L23-L27,42, 출발 ,-
911,21시27분,마카오 (MFM),OZ6865아시아나항공,T1,L23-L27,42, 출발 ,
912,21시30분,호찌민 (SGN),VJ861비엣젯항공,T1,E19-E23,106, 출발 ,-
913,21시30분,호놀룰루 (HNL),KE053대한항공,T2,C,265, 출발 ,-
914,21시30분,호놀룰루 (HNL),HA6019하와이안 항공,T2,C,265, 출발 ,
915,21시30분,호놀룰루 (HNL),DL7939델타항공,T2,C,265, 출발 ,
916,21시31분,세부 (CEB),OZ709아시아나항공,T1,B19-C36,12, 출발 ,-
917,21시33분,괌 (GUM),7C3106제주항공,T1,M19-N06,46, 출발 ,-
918,21시33분,괌 (GUM),H19882한 에어,T1,M19-N06,46, 출발 ,
919,21시34분,하노이 (HAN),7C2803제주항공,T1,M19-N06,112, 출발 ,-
920,21시34분,하노이 (HAN),H19873한 에어,T1,M19-N06,112, 출발 ,
921,21시35분,다낭 (DAD),ZE593이스타항공,T1,F06-F18,122, 출발 ,-
922,21시40분,방콕/수완나폼 (BKK),TG655타이항공,T1,D26-D34,40, 출발 ,-
923,21시42분,하이커우 (HAK),7C8607제주항공,T1,M19-N06,28, 출발 ,-
924,21시42분,하이커우 (HAK),H19883한 에어,T1,M19-N06,28, 출발 ,
925,21시46분,방콕/수완나폼 (BKK),ZE513이스타항공,T1,F06-F18,124, 출발 ,-
926,21시52분,다낭 (DAD),LJ059진에어,T1,F23-G11,121, 출발 ,-
927,21시52분,다낭 (DAD),KE5769대한항공,T1,F23-G11,121, 출발 ,
928,21시54분,도쿄/하네다 (HND),OZ178아시아나항공,T1,B19-C36,6, 출발 ,-
929,21시54분,도쿄/하네다 (HND),NH6896전일본공수 주식회사,T1,B19-C36,6, 출발 ,
930,21시55분,하노이 (HAN),TW163티웨이항공,T1,H01-H18,118, 출발 ,-
931,21시58분,호찌민 (SGN),7C4703제주항공,T1,M19-N06,37, 출발 ,-
932,21시58분,호찌민 (SGN),H19908한 에어,T1,M19-N06,37, 출발 ,
933,22시00분,클라크필드 (CRK),OZ707아시아나항공,T1,B19-C36,10, 출발 ,-
934,22시03분,칼리보 (KLO),RS531에어서울,T1,D01-D06,107, 출발 ,-
935,22시03분,칼리보 (KLO),OZ9681아시아나항공,T1,D01-D06,107, 출발 ,
936,22시06분,창사 (CSX),MU2024중국동방항공,T1,H19-H27,125, 출발 ,-
937,22시06분,창사 (CSX),KE5889대한항공,T1,H19-H27,125, 출발 ,
938,22시08분,나트랑 (CXR),7C4907제주항공,T1,M19-N06,131, 출발 ,-
939,22시08분,나트랑 (CXR),H19782한 에어,T1,M19-N06,131, 출발 ,
940,22시11분,클라크필드 (CRK),LJ023진에어,T1,F23-G11,110, 출발 ,-
941,22시11분,클라크필드 (CRK),KE5763대한항공,T1,F23-G11,110, 출발 ,
942,22시12분,홍콩 (HKG),UO627홍콩익스프레스,T1,D19-D23,123, 출발 ,-
943,22시14분,세부 (CEB),5J129세부퍼시픽항공,T1,J01-J05,113, 출발 ,-
944,22시16분,다롄 (DLC),CZ676중국남방항공,T1,J05-J18,109, 출발 ,-
945,22시16분,다롄 (DLC),KE5823대한항공,T1,J05-J18,109, 출발 ,
946,22시18분,지난 (TNA),SC4988산동항공,T1,N07-N15,20, 출발 ,-
947,22시18분,지난 (TNA),OZ6719아시아나항공,T1,N07-N15,20, 출발 ,
948,22시18분,지난 (TNA),CA4988중국국제항공,T1,N07-N15,20, 출발 ,
949,22시20분,사이판 (SPN),7C3404제주항공,T1,M19-N06,45, 출발 ,-
950,22시20분,사이판 (SPN),H19890한 에어,T1,M19-N06,45, 출발 ,
951,22시23분,다낭 (DAD),7C2903제주항공,T1,M19-N06,31, 출발 ,-
952,22시23분,다낭 (DAD),H19877한 에어,T1,M19-N06,31, 출발 ,
953,22시25분,코로르 (ROR),OZ609아시아나항공,T1,A07-C36,16, 출발 ,-
954,22시27분,싼야 (SYX),TW621티웨이항공,T1,H01-H18,108, 출발 ,-
955,22시29분,블라디보스토크 (VVO),HZ5435오로라항공,T1,D05-D27,38, 출발 ,-
956,22시29분,블라디보스토크 (VVO),KE5981대한항공,T1,D05-D27,38, 출발 ,
957,22시29분,블라디보스토크 (VVO),SU5435아에로플로트 러시아항공,T1,D05-D27,38, 출발 ,
958,22시33분,마카오 (MFM),LJ121진에어,T1,F23-F36,50, 출발 ,-
959,22시33분,마카오 (MFM),KE5753대한항공,T1,F23-F36,50, 출발 ,
960,22시35분,호놀룰루 (HNL),HA460하와이안 항공,T1,M10-M16,32, 출발 ,-
961,22시35분,호놀룰루 (HNL),TK9148터키항공,T1,M10-M16,32, 출발 ,
962,22시35분,호놀룰루 (HNL),KE7895대한항공,T1,M10-M16,32, 출발 ,
963,22시38분,세부 (CEB),Z29047필리핀에어아시아,T1,F01-F20,117, 출발 ,-
964,22시42분,옌타이 (YNT),SC4708산동항공,T1,N07-N15,17, 출발 ,-
965,22시42분,옌타이 (YNT),CA4708중국국제항공,T1,N07-N15,17, 출발 ,
966,22시42분,옌타이 (YNT),OZ6711아시아나항공,T1,N07-N15,17, 출발 ,
967,22시52분,도쿄/하네다 (HND),MM808피치항공,T1,E01-E07,115, 출발 ,-
968,22시53분,마카오 (MFM),7C2003제주항공,T1,M19-N06,127, 출발 ,-
969,22시53분,마카오 (MFM),H19851한 에어,T1,M19-N06,127, 출발 ,
970,22시59분,말레 (MLE)(경유),KE473대한항공,T2,A B G,252, 출발 ,-
971,22시59분,말레 (MLE)(경유),DL7666델타항공,T2,A B G,252, 출발 ,
972,23시04분,클라크필드 (CRK),7C4603제주항공,T1,M19-N06,36, 출발 ,-
973,23시04분,클라크필드 (CRK),H19766한 에어,T1,M19-N06,36, 출발 ,
974,23시09분,타슈켄트 (TAS),HY514우즈베키스탄항공,T1,L28-L34,33, 출발 ,-
975,23시09분,타슈켄트 (TAS),KE5943대한항공,T1,L28-L34,33, 출발 ,
976,23시11분,다낭 (DAD),VJ875비엣젯항공,T1,E31-E35,104, 출발 ,-
977,23시17분,청두 (CTU),OZ3233아시아나항공,T1,A07-C18,9, 출발 ,-
978,23시17분,청두 (CTU),CA5046중국국제항공,T1,A07-C18,9, 출발 ,
979,23시21분,베이징 (PEK),KE859대한항공,T2,A B G,249, 출발 ,-
980,23시21분,베이징 (PEK),CZ4520중국남방항공,T2,A B G,249, 출발 ,
981,23시21분,베이징 (PEK),MF9100샤먼항공,T2,A B G,249, 출발 ,
982,23시23분,다낭 (DAD),TW127티웨이항공,T1,H01-H18,114, 출발 ,-
983,23시28분,칭다오 (TAO),QW9902청도항공,T1,H13-H16,6, 출발 ,-
984,23시30분,클라크필드 (CRK),Z25039필리핀에어아시아,T1,F01-F20,122, 출발 ,-
985,23시32분,베이징 (PEK),CZ316중국남방항공,T1,J06-J18,111, 출발 ,-
986,23시32분,베이징 (PEK),KE5803대한항공,T1,J06-J18,111, 출발 ,
987,23시34분,세부 (CEB),7C2407제주항공,T1,M19-M36,30, 출발 ,-
988,23시34분,세부 (CEB),H19937한 에어,T1,M19-M36,30, 출발 ,
989,23시37분,오클랜드(뉴질랜드) (AKL),NZ076에어 뉴질랜드,T1,E24-E30,22, 출발 ,-
990,23시39분,이스탄불 (IST),TK089터키항공,T1,E06-E18,24, 출발 ,-
991,23시39분,이스탄불 (IST),OZ6933아시아나항공,T1,E06-E18,24, 출발 ,
992,23시42분,싱가포르 (SIN),SQ603싱가포르항공,T1,D08-D17,23, 출발 ,-
993,23시42분,싱가포르 (SIN),VA5405버진 오스트레일리아,T1,D08-D17,23, 출발 ,
994,23시42분,싱가포르 (SIN),AC6306캐나다항공,T1,D08-D17,23, 출발 ,
995,23시42분,싱가포르 (SIN),OZ6783아시아나항공,T1,D08-D17,23, 출발 ,
996,23시53분,나트랑 (CXR),TW157티웨이항공,T1,H01-H18,110, 출발 ,-
997,23시55분,선전 (SZX),BX319에어부산,T1,L19-L22,105, 출발 ,-
998,23시57분,하바로프스크 (KHV),HZ5751오로라항공,T1,D05-D27,37, 출발 ,-
999,23시57분,하바로프스크 (KHV),KE5993대한항공,T1,D05-D27,37, 출발 ,
1000,23시57분,하바로프스크 (KHV),SU5751아에로플로트 러시아항공,T1,D05-D27,37, 출발 ,
1001,23시59분,세부 (CEB),Z27047필리핀에어아시아,T1,F01-F20,121, 출발 ,-
